Order Line Id,Pick Id,Order,Sku,Prod,Create Time,Pick State,State Change Time,Qty,Tm,Du,Unique Ref,Pick Task,Pick Task - Create Time,Stock,Order - Priority Band,Location,Lot,Tm - Location - Id,Pick Type,Emergency,Order Line Placed Time,Abandon Requested,Cancel Requested,Pick State Before Abandon Or Cancel,Packing Instructions,Prod - Colour,Retail Price,Currency,Host Delivery Id,Abandon Reason,Abandon Note,Cancel Reason,Unpick Reason,Rsvn Type,Pick Tm Type,Alert Str,Hazardous,Priority Time,Pick Time,Loc Pick Seq,Ordered Sku - Size,Du Build Failed,Seen In Order Message,Op Rsvn Order Pass Complete,Pick Stock Expectation State,Order - Pick Qty,Ordered Sku - Perishable,Order - Vas,Order - Vip
="1","284739451-1-000001",="284739451","241101F01402900","241101F01402900",2024-03-23 10:10:45,"RESERVED",2024-03-23 10:11:26,1,"LS00075475",="0000170382","","PT-000378590",2024-03-23 09:50:46,="61466","LOW","3F48E210",,"3F48E210","PICK",false,,false,false,"UNUSED","","Brown",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1337170,"UNI",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739551-1-000001",="284739551","232467M17600604","232467M17600604",2024-03-23 10:10:47,"RESERVED",2024-03-23 10:11:27,1,"LS00093933",="0000170383","","PT-000378639",2024-03-23 10:20:33,="110182","LOW","3F78J107",,"3F78J107","PICK",false,,false,false,"UNUSED","","K Black",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1357646,"XL",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739651-1-000001",="284739651","241232M23701704","241232M23701704",2024-03-23 10:10:48,"RESERVED",2024-03-23 10:11:44,1,"LS00173545",="0000170390","","PT-000378659",2024-03-23 10:26:53,="280627","LOW","3H12B403",,"3H12B403","PICK",false,,false,false,"UNUSED","","911 BLACK/MILK/MILK",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,1410619,="41",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739611-1-000001",="284739611","241092F12803208","241092F12803208",2024-03-23 10:10:49,"RESERVED",2024-03-23 10:11:49,1,"LS00154918",="0000170389","","PT-000378635",2024-03-23 10:20:22,="240703","LOW","3H59A318",,"3H59A318","PICK",false,,false,false,"UNUSED","","White/Smoke Grey",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 15:00:00,,145828,="9",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739561-1-000001",="284739561","231828M20000201","231828M20000201",2024-03-23 10:10:49,"RESERVED",2024-03-23 10:11:52,1,"LS00089363",="0000170388","","PT-000378639",2024-03-23 10:20:33,="97940","LOW","3F71B215",,"3F71B215","PICK",false,,false,false,"UNUSED","","V0055 SAGE",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,,1352017,"M",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739691-1-000001",="284739691","241072F08701102","241072F08701102",2024-03-23 10:10:49,"RESERVED",2024-03-23 10:11:45,1,"LS00096292",="0000170392","","PT-000378634",2024-03-23 10:20:22,="116994","LOW","3F82I105",,"3F82I105","PICK",false,,false,false,"UNUSED","","1444 Dark Grey Melan",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,1360491,="34",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739721-1-000001",="284739721","241126M23603204","241126M23603204",2024-03-23 10:10:52,"RESERVED",2024-03-23 10:11:50,1,"LS00214985",="0000170393","","PT-000378621",2024-03-23 10:17:40,="396053","LOW","3H12C510",,"3H12C510","PICK",false,,false,false,"UNUSED","","911 BLACK/MILK/MILK",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,1969-12-31 19:00:36,1412765,="41",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739671-1-000001",="284739671","241126F12701704","241126F12701704",2024-03-23 10:10:56,"RESERVED",2024-03-23 10:11:49,1,"LS00215838",="0000170391","","PT-000378621",2024-03-23 10:17:40,="406302","LOW","3H17C514",,"3H17C514","PICK",false,,false,false,"UNUSED","","911 Black/Milk/Milk",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1413357,="37",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739521-1-000001",="284739521","232482M21301804","232482M21301804",2024-03-23 10:11:01,"RESERVED",2024-03-23 10:12:13,1,"LS00072040",="0000170396","","PT-000378590",2024-03-23 09:50:46,="54062","LOW","3F40G216",,"3F40G216","PICK",false,,false,false,"UNUSED","","AQUAMARINE/468",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 17:00:00,1969-12-31 19:00:36,1329802,"L",false,true,false,"UNUSED",1,"NO","NO","NO"
="1","284739681-1-000001",="284739681","232144F11000606","232144F11000606",2024-03-23 10:15:44,"RESERVED",2024-03-23 10:16:21,1,"LS00092389",="0000170423","","PT-000378639",2024-03-23 10:20:33,="106145","LOW","3F76C221",,"3F76C221","PICK",false,,false,false,"UNUSED","","151 Bright White",,"","","","","","","NORMAL","LOOSE STOCK","",false,2024-03-24 18:00:00,,1356306,"XXL",false,true,false,"UNUSED",1,"NO","NO","NO"
